personID,momID,dadID,sex,famID,byear,dyear,lrs,ars_mean,ars_max,ars_med,ars_min,ars_sd,ars_n,year_first,year_last
6885,,,F,785,,,,,,,,,0,,
6886,,,M,729,,,,,,,,,0,,
6887,,,F,729,,,,,,,,,0,,
6888,,,F,729,,,,,,,,,0,,
6889,,,M,799,,,,,,,,,0,,
6890,,,F,729,,,,,,,,,0,,
6891,,,F,729,,,,,,,,,0,,
6892,,,M,729,,,,,,,,,0,,
6893,,,F,800,,,,,,,,,0,,
6894,,,F,729,,,,,,,,,0,,
6895,,,F,801,,,,,,,,,0,,
6896,,,M,729,,,,,,,,,0,,
6897,,,F,729,,,,,,,,,0,,
6898,,,F,802,,,,,,,,,0,,
6899,,,M,729,,,,,,,,,0,,
6900,,,F,729,,,,,,,,,0,,
6901,6794,,M,729,,,,,,,,,0,,
6902,,,F,729,,,,,,,,,0,,
6903,,,F,729,,,,,,,,,0,,
6904,,,M,729,,,,,,,,,0,,
6905,,,M,803,,,,,,,,,0,,
6906,,,F,729,,,,,,,,,0,,
6907,,,F,729,,,,,,,,,0,,
6908,,,M,729,,,,,,,,,0,,
6909,,,M,729,,,,,,,,,0,,
6910,,,M,729,,,,,,,,,0,,
6911,,,F,804,,,,,,,,,0,,
6912,,,M,805,,,,,,,,,0,,
6913,,,M,729,,,,,,,,,0,,
6914,,,F,729,,,,,,,,,0,,
6915,,,F,806,,,,,,,,,0,,
6916,,,M,729,,,,,,,,,0,,
6917,,,F,729,,,,,,,,,0,,
6918,,,M,807,,,,,,,,,0,,
6919,,,F,729,,,,,,,,,0,,
6920,,,M,729,,,,,,,,,0,,
6921,,,F,808,,,,,,,,,0,,
6922,,,F,809,,,,,,,,,0,,
6923,,,M,729,,,,,,,,,0,,
6924,,,F,810,,,,,,,,,0,,
6925,6890,6910,M,729,,,,,,,,,0,,
6926,6890,,M,729,,,,,,,,,0,,
6927,6894,6835,F,729,,,,,,,,,0,,
6928,6894,6836,F,729,,,,,,,,,0,,
6929,6894,6835,F,729,,,,,,,,,0,,
6930,6857,6562,M,729,,,,,,,,,0,,
6931,6857,6871,F,729,,,,,,,,,0,,
6932,6857,,M,729,,,,,,,,,0,,
6933,6888,6920,M,729,,,,,,,,,0,,
6934,6888,6920,F,729,,,,,,,,,0,,
6935,6917,6877,F,729,,,,,,,,,0,,
6936,6917,,F,729,,,,,,,,,0,,
6937,6917,,M,729,,,,,,,,,0,,
6938,6867,,M,792,,,,,,,,,0,,
6939,6867,,M,792,,,,,,,,,0,,
6940,6924,,M,810,,,,,,,,,0,,
6941,6924,,M,810,,,,,,,,,0,,
6942,6924,,F,810,,,,,,,,,0,,
6943,6924,,F,810,,,,,,,,,0,,
6944,6872,6913,F,729,,,,,,,,,0,,
6945,6872,6833,F,729,,,,,,,,,0,,
6946,6872,,M,729,,,,,,,,,0,,
6947,6812,6913,F,729,,,,,,,,,0,,
6948,6812,,F,729,,,,,,,,,0,,
6949,6812,,M,729,,,,,,,,,0,,
6950,6822,6837,M,729,,,,,,,,,0,,
6951,6822,6837,F,729,,,,,,,,,0,,
6952,6822,6901,M,729,,,,,,,,,0,,
6953,6893,,M,800,,,,,,,,,0,,
6954,6893,,M,800,,,,,,,,,0,,
6955,6893,,M,800,,,,,,,,,0,,
6956,6903,,M,729,,,,,,,,,0,,
6957,6903,,M,729,,,,,,,,,0,,
6958,6903,,F,729,,,,,,,,,0,,
6959,6903,,M,729,,,,,,,,,0,,
6960,6813,,M,729,,,,,,,,,0,,
6961,6813,,M,729,,,,,,,,,0,,
6962,6813,6833,F,729,,,,,,,,,0,,
6963,6768,,F,772,,,,,,,,,0,,
6964,6768,,M,772,,,,,,,,,0,,
6965,6757,6868,M,729,,,,,,,,,0,,
6966,6757,,M,729,,,,,,,,,0,,
6967,6757,6901,F,729,,,,,,,,,0,,
6968,6885,,M,785,,,,,,,,,0,,
6969,6885,6838,M,785,,,,,,,,,0,,
6970,6885,6834,F,785,,,,,,,,,0,,
6971,6856,6886,M,729,,,,,,,,,0,,
6972,6907,,M,729,,,,,,,,,0,,
6973,6907,,F,729,,,,,,,,,0,,
6974,6856,6916,F,729,,,,,,,,,0,,
6975,6856,6916,M,729,,,,,,,,,0,,
6976,6856,6909,M,729,,,,,,,,,0,,
6977,6907,,F,729,,,,,,,,,0,,
6978,6854,6920,F,729,,,,,,,,,0,,
6979,6854,6908,M,729,,,,,,,,,0,,
6980,6854,6892,M,729,,,,,,,,,0,,
6981,6906,6909,M,729,,,,,,,,,0,,
6982,6906,6909,M,729,,,,,,,,,0,,
6983,6906,6909,M,729,,,,,,,,,0,,
6984,6921,,M,808,,,,,,,,,0,,
6985,6921,,F,808,,,,,,,,,0,,
6986,6882,6896,F,729,,,,,,,,,0,,
6987,6882,6899,M,729,,,,,,,,,0,,
6988,6882,,M,729,,,,,,,,,0,,
6989,,,M,785,,,,,,,,,0,,
6990,,,M,729,,,,,,,,,0,,
6991,,,M,729,,,,,,,,,0,,
6992,,,M,729,,,,,,,,,0,,
6993,,,M,729,,,,,,,,,0,,
6994,,,M,729,,,,,,,,,0,,
7000,,,F,811,,,,,,,,,0,,
7001,,,M,812,,,,,,,,,0,,
7002,,,F,813,,,,,,,,,0,,
7003,,,M,814,,,,,,,,,0,,
7004,,,F,815,,,,,,,,,0,,
7005,,,M,816,,,,,,,,,0,,
7006,,,F,729,,,,,,,,,0,,
7007,,,F,817,,,,,,,,,0,,
7008,,,F,818,,,,,,,,,0,,
7009,,,M,819,,,,,,,,,0,,
7010,,,F,820,,,,,,,,,0,,
7011,,,F,821,,,,,,,,,0,,
7012,,,F,729,,,,,,,,,0,,
7013,,,M,822,,,,,,,,,0,,
7014,,,M,729,,,,,,,,,0,,
7015,,,M,823,,,,,,,,,0,,
7016,,,M,824,,,,,,,,,0,,
7017,,,M,825,,,,,,,,,0,,
7018,,,F,826,,,,,,,,,0,,
7019,,,F,729,,,,,,,,,0,,
7020,,,F,827,,,,,,,,,0,,
7021,,,F,828,,,,,,,,,0,,
7022,,,F,829,,,,,,,,,0,,
7023,,,F,830,,,,,,,,,0,,
7024,,,M,831,,,,,,,,,0,,
7025,,,F,729,,,,,,,,,0,,
7026,,,M,729,,,,,,,,,0,,
7028,,,F,832,,,,,,,,,0,,
7029,,,M,833,,,,,,,,,0,,
7030,,,F,834,,,,,,,,,0,,
7031,,,M,729,,,,,,,,,0,,
7032,,,F,835,,,,,,,,,0,,
7033,,,M,729,,,,,,,,,0,,
7034,,,M,836,,,,,,,,,0,,
7035,,,F,729,,,,,,,,,0,,
7036,,,M,729,,,,,,,,,0,,
7037,,,M,729,,,,,,,,,0,,
7038,,,F,837,,,,,,,,,0,,
7039,,,M,729,,,,,,,,,0,,
7040,,,F,729,,,,,,,,,0,,
7041,,,F,838,,,,,,,,,0,,
7042,,,F,839,,,,,,,,,0,,
7043,,,M,840,,,,,,,,,0,,
7044,,,M,841,,,,,,,,,0,,
7045,6850,,F,729,,,,,,,,,0,,
7046,6850,,M,729,,,,,,,,,0,,
7047,6850,6994,M,729,,,,,,,,,0,,
7048,6850,,M,729,,,,,,,,,0,,
7049,6874,,M,729,,,,,,,,,0,,
7050,6902,,M,729,,,,,,,,,0,,
7051,6874,6925,F,729,,,,,,,,,0,,
7052,6902,,F,729,,,,,,,,,0,,
7053,6902,,M,729,,,,,,,,,0,,
7054,6874,,M,729,,,,,,,,,0,,
7055,6891,,F,729,,,,,,,,,0,,
7056,6856,6858,M,729,,,,,,,,,0,,
7057,6891,6933,M,729,,,,,,,,,0,,
7058,6856,,M,729,,,,,,,,,0,,
7059,6856,6908,M,729,,,,,,,,,0,,
7060,6856,,M,729,,,,,,,,,0,,
7061,6891,6871,F,729,,,,,,,,,0,,
7062,6917,,F,729,,,,,,,,,0,,
7063,6875,6920,F,729,,,,,,,,,0,,
7064,6875,,M,729,,,,,,,,,0,,
7065,6875,,F,729,,,,,,,,,0,,
7066,6812,,F,729,,,,,,,,,0,,
7067,6812,6868,F,729,,,,,,,,,0,,
7068,6875,,M,729,,,,,,,,,0,,
7069,6812,,F,729,,,,,,,,,0,,
7070,6903,,F,729,,,,,,,,,0,,
7071,6903,,F,729,,,,,,,,,0,,
7072,6903,6899,M,729,,,,,,,,,0,,
7073,6870,,F,793,,,,,,,,,0,,
7074,6870,,M,793,,,,,,,,,0,,
7075,6870,,F,793,,,,,,,,,0,,
7076,6903,,F,729,,,,,,,,,0,,
7077,6907,,F,729,,,,,,,,,0,,
7078,6907,,F,729,,,,,,,,,0,,
7079,6907,6858,F,729,,,,,,,,,0,,
7080,6907,6992,F,729,,,,,,,,,0,,
7081,6921,,F,808,,,,,,,,,0,,
7082,6921,,F,808,,,,,,,,,0,,
7083,6921,,M,808,,,,,,,,,0,,
7084,6921,,M,808,,,,,,,,,0,,
7085,6921,,F,808,,,,,,,,,0,,
7086,6865,6899,F,729,,,,,,,,,0,,
7087,6865,,M,729,,,,,,,,,0,,
7088,6865,,M,729,,,,,,,,,0,,
7089,6911,,F,804,,,,,,,,,0,,
7090,6911,,M,804,,,,,,,,,0,,
7091,6919,,M,729,,,,,,,,,0,,
7092,6919,,F,729,,,,,,,,,0,,
7093,6911,,M,804,,,,,,,,,0,,
7094,6882,,M,729,,,,,,,,,0,,
7095,6882,,M,729,,,,,,,,,0,,
7096,6861,,F,788,,,,,,,,,0,,
7097,6935,,F,729,,,,,,,,,0,,
7098,6935,,F,729,,,,,,,,,0,,
7099,6861,,F,788,,,,,,,,,0,,
7100,6882,,M,729,,,,,,,,,0,,
7101,6935,,M,729,,,,,,,,,0,,
7102,6854,,M,729,,,,,,,,,0,,
7103,6854,,M,729,,,,,,,,,0,,
7104,6854,,F,729,,,,,,,,,0,,
7105,6885,6989,M,785,,,,,,,,,0,,
7106,6885,6989,M,785,,,,,,,,,0,,
7107,6885,,F,785,,,,,,,,,0,,
7108,6822,7033,M,729,,,,,,,,,0,,
7109,6822,6869,F,729,,,,,,,,,0,,
7110,6854,,F,729,,,,,,,,,0,,
7111,6822,6901,F,729,,,,,,,,,0,,
7112,6947,,M,729,,,,,,,,,0,,
7113,6947,,F,729,,,,,,,,,0,,
7114,6947,,F,729,,,,,,,,,0,,
7115,6813,,F,729,,,,,,,,,0,,
7116,6813,6851,M,729,,,,,,,,,0,,
7117,7038,,F,837,,,,,,,,,0,,
7118,7038,,M,837,,,,,,,,,0,,
7119,7038,,F,837,,,,,,,,,0,,
7120,6813,6892,F,729,,,,,,,,,0,,
7121,6931,,F,729,,,,,,,,,0,,
7122,6931,,F,729,,,,,,,,,0,,
7123,6931,,F,729,,,,,,,,,0,,
7124,6897,,F,729,,,,,,,,,0,,
7125,6897,,M,729,,,,,,,,,0,,
7126,6897,6908,F,729,,,,,,,,,0,,
7127,6928,,M,729,,,,,,,,,0,,
7128,6928,,M,729,,,,,,,,,0,,
7129,6928,,F,729,,,,,,,,,0,,
7130,6900,,F,729,,,,,,,,,0,,
7131,6900,,M,729,,,,,,,,,0,,
7132,6900,6965,F,729,,,,,,,,,0,,
7133,6978,,F,729,,,,,,,,,0,,
7134,6978,,F,729,,,,,,,,,0,,
7135,6978,,M,729,,,,,,,,,0,,
7136,6934,6983,F,729,,,,,,,,,0,,
7137,6934,,F,729,,,,,,,,,0,,
7138,6894,,M,729,,,,,,,,,0,,
7139,6894,,F,729,,,,,,,,,0,,
7140,6894,,M,729,,,,,,,,,0,,
7141,6894,,F,729,,,,,,,,,0,,
7142,6761,,M,777,,,,,,,,,0,,
7143,6761,,F,777,,,,,,,,,0,,
7144,6761,,M,777,,,,,,,,,0,,
7145,6888,,F,729,,,,,,,,,0,,
7146,6761,,M,777,,,,,,,,,0,,
7147,6945,,M,729,,,,,,,,,0,,
7148,6945,,M,729,,,,,,,,,0,,
7149,6887,6868,M,729,,,,,,,,,0,,
7150,6945,,F,729,,,,,,,,,0,,
7151,6887,,F,729,,,,,,,,,0,,
7152,6887,,M,729,,,,,,,,,0,,
7153,6887,6879,M,729,,,,,,,,,0,,
7154,6768,,F,772,,,,,,,,,0,,
7155,6768,,M,772,,,,,,,,,0,,
7156,6768,,F,772,,,,,,,,,0,,
7157,6944,7037,M,729,,,,,,,,,0,,
7158,6944,,M,729,,,,,,,,,0,,
7159,6944,,F,729,,,,,,,,,0,,
7160,7028,,F,832,,,,,,,,,0,,
7161,7028,,M,832,,,,,,,,,0,,
7162,7028,,F,832,,,,,,,,,0,,
7163,6929,,F,729,,,,,,,,,0,,
7164,6962,,M,729,,,,,,,,,0,,
7165,6962,,M,729,,,,,,,,,0,,
7166,6929,,M,729,,,,,,,,,0,,
7167,6929,,M,729,,,,,,,,,0,,
7168,6929,,M,729,,,,,,,,,0,,
7169,6951,,F,729,,,,,,,,,0,,
7170,6951,6901,F,729,,,,,,,,,0,,
7171,6974,6855,F,729,,,,,,,,,0,,
7172,6974,6855,M,729,,,,,,,,,0,,
7173,6917,6983,F,729,,,,,,,,,0,,
7174,6917,,F,729,,,,,,,,,0,,
7175,6917,,M,729,,,,,,,,,0,,
7176,6867,,M,792,,,,,,,,,0,,
7177,6867,,M,792,,,,,,,,,0,,
7178,6867,,F,792,,,,,,,,,0,,
7179,6867,,M,792,,,,,,,,,0,,
7180,7025,7037,F,729,,,,,,,,,0,,
7181,7025,,M,729,,,,,,,,,0,,
7182,6914,,M,729,,,,,,,,,0,,
7183,6914,,F,729,,,,,,,,,0,,
7184,6914,,F,729,,,,,,,,,0,,
7185,6872,,M,729,,,,,,,,,0,,
7186,7012,6990,M,729,,,,,,,,,0,,
7187,7012,6990,M,729,,,,,,,,,0,,
7188,7012,6991,F,729,,,,,,,,,0,,
7189,6927,,F,729,,,,,,,,,0,,
7190,6927,,M,729,,,,,,,,,0,,
7191,6866,,F,791,,,,,,,,,0,,
7192,6866,,F,791,,,,,,,,,0,,
7193,6866,,F,791,,,,,,,,,0,,
7194,7019,,M,729,,,,,,,,,0,,
7195,7019,6869,F,729,,,,,,,,,0,,
7196,,,M,729,,,,,,,,,0,,
7197,,,M,837,,,,,,,,,0,,
7198,,,M,729,,,,,,,,,0,,
7210,,,F,729,,,,,,,,,0,,
7211,,,F,729,,,,,,,,,0,,
7212,,,M,729,,,,,,,,,0,,
7213,,,F,842,,,,,,,,,0,,
7214,,,M,834,,,,,,,,,0,,
7215,,,F,843,,,,,,,,,0,,
7216,,,M,844,,,,,,,,,0,,
7217,,,M,845,,,,,,,,,0,,
7218,,,F,846,,,,,,,,,0,,
7219,,,F,729,,,,,,,,,0,,
7220,,,F,847,,,,,,,,,0,,
7221,,,F,848,,,,,,,,,0,,
7223,,,M,849,,,,,,,,,0,,
7225,,,F,850,,,,,,,,,0,,
7226,,,F,851,,,,,,,,,0,,
7227,,,M,791,,,,,,,,,0,,
7228,,,F,852,,,,,,,,,0,,
7229,,,M,853,,,,,,,,,0,,
7230,,,M,854,,,,,,,,,0,,
7231,,,F,855,,,,,,,,,0,,
7232,,,F,856,,,,,,,,,0,,
7233,,,F,857,,,,,,,,,0,,
7234,,,M,729,,,,,,,,,0,,
7235,,,M,858,,,,,,,,,0,,
7236,,,F,859,,,,,,,,,0,,
7237,,,M,860,,,,,,,,,0,,
7238,,,F,861,,,,,,,,,0,,
7239,,,F,862,,,,,,,,,0,,
7240,,,M,863,,,,,,,,,0,,
7241,,,F,864,,,,,,,,,0,,
7242,,,M,729,,,,,,,,,0,,
7243,,,F,865,,,,,,,,,0,,
7244,,,F,866,,,,,,,,,0,,
7245,,,F,867,,,,,,,,,0,,
7246,,,F,868,,,,,,,,,0,,
7247,,,F,729,,,,,,,,,0,,
7248,,,M,869,,,,,,,,,0,,
7249,,,F,870,,,,,,,,,0,,
7250,,,M,871,,,,,,,,,0,,
7251,,,M,729,,,,,,,,,0,,
7252,,,F,729,,,,,,,,,0,,
7253,,,F,872,,,,,,,,,0,,
7254,,,M,873,,,,,,,,,0,,
7255,,,M,874,,,,,,,,,0,,
7256,,,M,729,,,,,,,,,0,,
7257,,,M,875,,,,,,,,,0,,
7258,,,M,729,,,,,,,,,0,,
7259,,,F,876,,,,,,,,,0,,
7260,,,M,729,,,,,,,,,0,,
7261,,,F,877,,,,,,,,,0,,
7262,,,M,729,,,,,,,,,0,,
7263,,,F,878,,,,,,,,,0,,
7264,7035,7036,F,729,,,,,,,,,0,,
7265,7019,,M,729,,,,,,,,,0,,
7266,7019,6825,M,729,,,,,,,,,0,,
7267,7019,7036,F,729,,,,,,,,,0,,
7268,6911,,F,804,,,,,,,,,0,,
7269,6911,,F,804,,,,,,,,,0,,
7270,6911,,F,804,,,,,,,,,0,,
7271,6911,,F,804,,,,,,,,,0,,
7272,6903,,F,729,,,,,,,,,0,,
7273,6903,,M,729,,,,,,,,,0,,
7274,6903,,F,729,,,,,,,,,0,,
7275,6903,,M,729,,,,,,,,,0,,
7276,6935,,F,729,,,,,,,,,0,,
7277,6935,7047,M,729,,,,,,,,,0,,
7278,6935,7047,M,729,,,,,,,,,0,,
7279,6885,,M,785,,,,,,,,,0,,
7280,6885,,F,785,,,,,,,,,0,,
7281,6885,,F,785,,,,,,,,,0,,
7282,6865,7014,M,729,,,,,,,,,0,,
7283,6865,7047,F,729,,,,,,,,,0,,
7284,6865,,M,729,,,,,,,,,0,,
7285,6947,,F,729,,,,,,,,,0,,
7286,6947,,F,729,,,,,,,,,0,,
7287,6947,,M,729,,,,,,,,,0,,
7288,6865,6896,M,729,,,,,,,,,0,,
7289,6894,,M,729,,,,,,,,,0,,
7290,6894,,M,729,,,,,,,,,0,,
7291,6894,,M,729,,,,,,,,,0,,
7292,6894,,F,729,,,,,,,,,0,,
7293,6907,7039,F,729,,,,,,,,,0,,
7294,6907,6916,M,729,,,,,,,,,0,,
7295,6891,,F,729,,,,,,,,,0,,
7296,6907,,F,729,,,,,,,,,0,,
7297,6813,,M,729,,,,,,,,,0,,
7298,6813,6971,F,729,,,,,,,,,0,,
7299,6813,,F,729,,,,,,,,,0,,
7300,6874,7033,F,729,,,,,,,,,0,,
7301,6874,,F,729,,,,,,,,,0,,
7302,6870,,M,793,,,,,,,,,0,,
7303,6870,,M,793,,,,,,,,,0,,
7304,6813,,M,729,,,,,,,,,0,,
7305,6874,,M,729,,,,,,,,,0,,
7306,7040,7036,M,729,,,,,,,,,0,,
7307,7040,,F,729,,,,,,,,,0,,
7308,6854,,F,729,,,,,,,,,0,,
7309,6919,6908,M,729,,,,,,,,,0,,
7310,6854,6892,M,729,,,,,,,,,0,,
7311,6854,7196,F,729,,,,,,,,,0,,
7312,6919,,M,729,,,,,,,,,0,,
7313,6919,,M,729,,,,,,,,,0,,
7314,6914,6863,F,729,,,,,,,,,0,,
7315,6914,6863,F,729,,,,,,,,,0,,
7316,6914,,F,729,,,,,,,,,0,,
7317,6914,7033,F,729,,,,,,,,,0,,
7318,7006,7186,F,729,,,,,,,,,0,,
7319,6822,6965,F,729,,,,,,,,,0,,
7320,6822,6883,M,729,,,,,,,,,0,,
7321,6822,6925,F,729,,,,,,,,,0,,
7322,6900,,F,729,,,,,,,,,0,,
7323,6900,,F,729,,,,,,,,,0,,
7324,6900,,M,729,,,,,,,,,0,,
7325,6974,7047,F,729,,,,,,,,,0,,
7326,7120,,F,729,,,,,,,,,0,,
7327,7120,,M,729,,,,,,,,,0,,
7328,7120,,M,729,,,,,,,,,0,,
7329,7120,,F,729,,,,,,,,,0,,
7330,6974,7047,F,729,,,,,,,,,0,,
7331,6974,,F,729,,,,,,,,,0,,
7332,6900,,M,729,,,,,,,,,0,,
7333,6902,6983,F,729,,,,,,,,,0,,
7334,6931,6871,M,729,,,,,,,,,0,,
7335,6931,,F,729,,,,,,,,,0,,
7336,6931,,F,729,,,,,,,,,0,,
7337,6931,,F,729,,,,,,,,,0,,
7338,7038,,M,837,,,,,,,,,0,,
7339,7038,7197,M,837,,,,,,,,,0,,
7340,7038,,M,837,,,,,,,,,0,,
7341,6934,6877,M,729,,,,,,,,,0,,
7342,7080,,M,729,,,,,,,,,0,,
7343,7080,,M,729,,,,,,,,,0,,
7344,7080,,F,729,,,,,,,,,0,,
7345,7086,,F,729,,,,,,,,,0,,
7346,7086,,F,729,,,,,,,,,0,,
7347,6944,,M,729,,,,,,,,,0,,
7348,6944,,F,729,,,,,,,,,0,,
7349,6944,,F,729,,,,,,,,,0,,
7350,6944,6877,M,729,,,,,,,,,0,,
7351,7041,,F,838,,,,,,,,,0,,
7352,7041,,M,838,,,,,,,,,0,,
7353,7041,,M,838,,,,,,,,,0,,
7354,7041,,F,838,,,,,,,,,0,,
7355,7180,,M,729,,,,,,,,,0,,
7356,7180,,F,729,,,,,,,,,0,,
7357,7180,,M,729,,,,,,,,,0,,
7358,7109,,M,729,,,,,,,,,0,,
7359,7109,,M,729,,,,,,,,,0,,
7360,7109,,M,729,,,,,,,,,0,,
7361,6856,,M,729,,,,,,,,,0,,
7362,6856,6982,F,729,,,,,,,,,0,,
7363,6891,,F,729,,,,,,,,,0,,
7364,6891,,M,729,,,,,,,,,0,,
7365,6891,,F,729,,,,,,,,,0,,
7366,6891,,M,729,,,,,,,,,0,,
7368,6875,,M,729,,,,,,,,,0,,
7369,6875,,M,729,,,,,,,,,0,,
7370,6875,,F,729,,,,,,,,,0,,
7371,6875,,M,729,,,,,,,,,0,,
7372,6875,,M,729,,,,,,,,,0,,
7373,6911,,F,804,,,,,,,,,0,,
7374,6911,,M,804,,,,,,,,,0,,
7375,6911,,M,804,,,,,,,,,0,,
7376,6911,,M,804,,,,,,,,,0,,
7377,6887,6883,F,729,,,,,,,,,0,,
7378,6887,,F,729,,,,,,,,,0,,
7379,6887,,M,729,,,,,,,,,0,,
7380,6887,,F,729,,,,,,,,,0,,
7381,6887,,M,729,,,,,,,,,0,,
7382,7136,,M,729,,,,,,,,,0,,
7383,7136,6860,F,729,,,,,,,,,0,,
7384,6951,,M,729,,,,,,,,,0,,
7385,7111,,M,729,,,,,,,,,0,,
7386,7111,6852,M,729,,,,,,,,,0,,
7387,6951,6883,M,729,,,,,,,,,0,,
7388,7111,,F,729,,,,,,,,,0,,
7389,6761,,F,777,,,,,,,,,0,,
7390,6903,,F,729,,,,,,,,,0,,
7391,6903,,M,729,,,,,,,,,0,,
7392,6903,6879,F,729,,,,,,,,,0,,
7393,6978,,F,729,,,,,,,,,0,,
7394,6978,6904,M,729,,,,,,,,,0,,
7395,7188,,F,729,,,,,,,,,0,,
7396,7188,6950,F,729,,,,,,,,,0,,
7397,6866,,F,791,,,,,,,,,0,,
7398,7210,,M,729,,,,,,,,,0,,
7399,7210,,F,729,,,,,,,,,0,,
7400,6866,,M,791,,,,,,,,,0,,
7401,6929,6980,F,729,,,,,,,,,0,,
7402,6929,,F,729,,,,,,,,,0,,
7403,6929,,F,729,,,,,,,,,0,,
7404,6929,,M,729,,,,,,,,,0,,
7405,6866,7227,F,791,,,,,,,,,0,,
7406,,,M,879,,,,,,,,,0,,
7407,,7260,M,729,,,,,,,,,0,,
7408,,,M,880,,,,,,,,,0,,
7409,,,M,881,,,,,,,,,0,,
7418,,,M,729,,,,,,,,,0,,
7419,,,M,729,,,,,,,,,0,,
7420,,,F,836,,,,,,,,,0,,
7421,,,M,882,,,,,,,,,0,,
7422,,,F,729,,,,,,,,,0,,
7423,,,M,729,,,,,,,,,0,,
7424,,,F,883,,,,,,,,,0,,
7425,,,M,884,,,,,,,,,0,,
7426,,,M,885,,,,,,,,,0,,
7427,,,M,729,,,,,,,,,0,,
7428,,,F,886,,,,,,,,,0,,
7429,,,F,887,,,,,,,,,0,,
7430,,,F,888,,,,,,,,,0,,
7431,,,M,729,,,,,,,,,0,,
7432,,,M,889,,,,,,,,,0,,
7433,,,F,890,,,,,,,,,0,,
7434,,,M,891,,,,,,,,,0,,
7435,,,M,729,,,,,,,,,0,,
7436,,,M,892,,,,,,,,,0,,
7437,,,F,729,,,,,,,,,0,,
7438,,,F,893,,,,,,,,,0,,
7439,,,M,894,,,,,,,,,0,,
7440,,,M,729,,,,,,,,,0,,
7441,,,M,895,,,,,,,,,0,,
7442,,,M,896,,,,,,,,,0,,
7443,,,F,897,,,,,,,,,0,,
7444,,,F,898,,,,,,,,,0,,
7445,,,M,899,,,,,,,,,0,,
7446,,,M,900,,,,,,,,,0,,
7447,,,M,901,,,,,,,,,0,,
7448,,,M,729,,,,,,,,,0,,
7449,,,F,902,,,,,,,,,0,,
7450,,,F,903,,,,,,,,,0,,
7451,,,F,904,,,,,,,,,0,,
7452,,,F,905,,,,,,,,,0,,
7453,,,F,906,,,,,,,,,0,,
7454,,,M,907,,,,,,,,,0,,
7455,,,M,908,,,,,,,,,0,,
7456,,,M,909,,,,,,,,,0,,
7457,,,0,910,,,,,,,,,0,,
7459,,,F,911,,,,,,,,,0,,
7460,,,M,912,,,,,,,,,0,,
7461,,,F,913,,,,,,,,,0,,
7462,,,M,914,,,,,,,,,0,,
7463,,,F,915,,,,,,,,,0,,
7464,,,M,916,,,,,,,,,0,,
7465,,,M,917,,,,,,,,,0,,
7466,,,M,918,,,,,,,,,0,,
7467,,,F,919,,,,,,,,,0,,
7468,,,F,920,,,,,,,,,0,,
7469,,,M,921,,,,,,,,,0,,
7470,,,M,922,,,,,,,,,0,,
7471,,,M,923,,,,,,,,,0,,
7472,,,M,924,,,,,,,,,0,,
7473,7035,,M,729,,,,,,,,,0,,
7474,7035,,F,729,,,,,,,,,0,,
7475,7035,,F,729,,,,,,,,,0,,
7476,6865,,M,729,,,,,,,,,0,,
7477,6865,,M,729,,,,,,,,,0,,
7478,6865,,F,729,,,,,,,,,0,,
7479,6865,,F,729,,,,,,,,,0,,
7480,6978,,F,729,,,,,,,,,0,,
7481,6854,6908,F,729,,,,,,,,,0,,
7482,6854,,M,729,,,,,,,,,0,,
7483,6854,,F,729,,,,,,,,,0,,
7484,6854,,F,729,,,,,,,,,0,,
7485,6854,6908,F,729,,,,,,,,,0,,
7486,6978,7198,M,729,,,,,,,,,0,,
7487,6978,7031,M,729,,,,,,,,,0,,
7488,6978,,F,729,,,,,,,,,0,,
7489,6822,7242,M,729,,,,,,,,,0,,
7490,6822,6965,F,729,,,,,,,,,0,,
7491,6822,6965,M,729,,,,,,,,,0,,
7492,7120,6971,M,729,,,,,,,,,0,,
7493,7120,,M,729,,,,,,,,,0,,
7494,7120,,F,729,,,,,,,,,0,,
7495,7120,,M,729,,,,,,,,,0,,
7496,7120,6971,F,729,,,,,,,,,0,,
7497,7038,,M,837,,,,,,,,,0,,
7498,7038,,F,837,,,,,,,,,0,,
7499,7132,,M,729,,,,,,,,,0,,
7500,7132,7242,F,729,,,,,,,,,0,,
7501,7170,6965,M,729,,,,,,,,,0,,
7502,7170,7242,M,729,,,,,,,,,0,,
7503,7170,7242,F,729,,,,,,,,,0,,
7504,6947,,M,729,,,,,,,,,0,,
7505,6947,7282,M,729,,,,,,,,,0,,
7506,6947,7116,F,729,,,,,,,,,0,,
7507,6947,7282,M,729,,,,,,,,,0,,
7508,6887,,F,729,,,,,,,,,0,,
7509,6887,,M,729,,,,,,,,,0,,
7510,6887,,M,729,,,,,,,,,0,,
7511,6887,6876,M,729,,,,,,,,,0,,
7512,6887,6876,F,729,,,,,,,,,0,,
7513,7311,,M,729,,,,,,,,,0,,
7514,7311,,M,729,,,,,,,,,0,,
7515,6897,,F,729,,,,,,,,,0,,
7516,6897,,M,729,,,,,,,,,0,,
7517,6897,,M,729,,,,,,,,,0,,
7518,7211,,M,729,,,,,,,,,0,,
7519,7211,,M,729,,,,,,,,,0,,
7520,7211,,F,729,,,,,,,,,0,,
7521,7211,,F,729,,,,,,,,,0,,
7522,7211,,M,729,,,,,,,,,0,,
7523,6900,,F,729,,,,,,,,,0,,
7524,6900,,F,729,,,,,,,,,0,,
7525,6900,,M,729,,,,,,,,,0,,
